job_id,iteration,m,total_migration,pop,numClusters,mutation_rate,recombination_rate,pi_loss,fst_loss,ibd_loss,dxy_loss,genrel_loss,D,accepted
270,4,3.238103492465162e-06,0.0304128575301432,13344.48326479086,1.0,4.735500527522348e-07,2.75e-06,0.0443544794787814,0.0065311340429862,0.0005281135248855,0.0003051820617524,2.895660851372567e-05,2.470787737203847,False
99,4,2.6834706155391896e-05,0.0946269381085601,6483.38499719029,2.0,4.785065355314071e-07,2.75e-06,0.0400429199640469,0.0069102784175005,0.0005064999845553,0.0002619817111122,2.289339176256345e-05,2.4714275209870142,False
32,0,5.925371683878278e-05,0.167538633399579,23980.100626810658,1.0,4.738310810100327e-07,2.75e-06,0.0477642311242513,0.0061926794889827,0.0005110476209835,0.0002914217150533,3.225001775640878e-05,2.4718690474910376,False
163,0,6.702641243556909e-05,0.1354769746376082,8731.745771284212,3.0,4.83031023337161e-07,2.75e-06,0.0483534234313769,0.0061373247659749,0.001295619478117,0.0003559124425432,2.704957921719797e-05,2.473719713027186,False
241,3,3.862207207209124e-05,0.1775923904860655,23037.429485567383,2.0,4.77073949173794e-07,2.75e-06,0.0493044763347119,0.0060352505040945,0.0004922839106654,0.0003139536132867,3.1961763426380084e-05,2.474583173534025,False
230,1,0.0001949847593636,0.2877034635389041,13534.26702624408,1.0,4.6654735429221757e-07,2.75e-06,0.021419981157485,0.0079967741402451,0.0058814525545602,0.0001583092175243,4.721450922256861e-05,2.476362109415965,False
18,3,0.0002642710261108,0.1471807675354617,19810.111796561832,1.0,4.728826267447343e-07,2.75e-06,0.0371786578779813,0.007156468622338,0.0048479168446727,0.000223515744772,3.550861270373416e-05,2.478253048123083,False
397,4,4.1330146211409e-05,0.2117551203890505,14706.549050626463,3.0,4.763202344159344e-07,2.75e-06,0.0515997377652882,0.0057850440061827,0.0004964283296257,0.0003505664770528,3.0725113672234645e-05,2.4792125998620382,False
291,1,3.4405488659658006e-05,0.1491308493334887,21069.73000993572,1.0,4.764508626664566e-07,2.75e-06,0.0482473573798932,0.0061786632224225,0.0004971617976302,0.0002979003817513,3.221259168587756e-05,2.480173281966076,False
174,2,0.0002831287909909,0.2851972347954695,21582.791027939267,2.0,4.662452532173138e-07,2.75e-06,0.0275661364700967,0.0077450162335818,0.0057227453353908,0.0001459328406928,4.1036034854045294e-05,2.4802934845061824,False
217,0,0.0001233606150201,0.0824985999964234,15975.40003949684,2.0,4.628466264745701e-07,2.75e-06,0.0203258718141332,0.0080586629490708,0.0052917170933772,0.0001647979273935,4.369768985674716e-05,2.482666210022882,False
207,3,0.0001196706830242,0.1997964122810944,23777.57704146744,3.0,4.761371438920212e-07,2.75e-06,0.0490353207425917,0.0061056941733782,0.0032499399297446,0.0003456036740037,3.217237421727503e-05,2.4831518880472547,False
420,4,1.710178165392714e-05,0.2359199704080071,15927.658597065463,1.0,4.7519308861535947e-07,2.75e-06,0.047248448849219,0.0062988050178891,0.0005067497561498,0.0002834241756061,3.2199968739552804e-05,2.4832055628288443,False
346,3,1.0392322964147005e-05,0.2064516522914126,7743.828039622732,1.0,4.788147730176624e-07,2.75e-06,0.0502163603940522,0.0059778908736837,0.0005133711846214,0.00032711372521,3.105111526581816e-05,2.4846556975887863,False
294,1,2.3992514337291965e-05,0.2498030868581007,11806.657210413174,1.0,4.759578837934103e-07,2.75e-06,0.0480032322622282,0.0062328992053154,0.0005033949606796,0.0002938048702354,3.193929181558109e-05,2.4862553221110697,False
296,1,0.0001338236505128,0.1476453621556078,17323.846755637067,2.0,4.7338695953501773e-07,2.75e-06,0.0396339350971453,0.0070085627874669,0.0046326354870228,0.0002505297535436,3.903786260189008e-05,2.4875143044128554,False
213,4,5.651148567900611e-05,0.1772803518284628,16134.850340362358,3.0,4.750377775811303e-07,2.75e-06,0.0531913611977343,0.0056304276425346,0.0005467527335361,0.0003759860424676,3.056898235180766e-05,2.488940107942432,False
199,1,4.3559970809333165e-05,0.174497767243868,5962.5683017753145,3.0,4.799325286137225e-07,2.75e-06,0.0497397544677805,0.006057699547497,0.0005451312615466,0.0003660736089417,2.262104891479595e-05,2.4898808341531535,False
406,4,0.0003104000916509,0.26785130470859,21485.862267675555,1.0,4.7012365781424987e-07,2.75e-06,0.0393686357835577,0.0070445575961988,0.0046553231932302,0.0002406371720733,3.468427603491232e-05,2.491269045808981,False
266,1,2.9178888352032565e-05,0.0372125899352381,7609.105447010531,1.0,4.6799349990370203e-07,2.75e-06,0.0315120890865464,0.0075772739683301,0.0004561179868351,0.0001825140024277,2.479111827341356e-05,2.492067954924959,False
363,1,0.0004371291844024,0.1672109546497062,19031.0562905352,1.0,4.550732055467229e-07,2.75e-06,0.020584080294077,0.0080859369952207,0.0056316254710025,0.0002237664895259,3.938274514722875e-05,2.4929569754132417,False
392,2,1.7279698704317543e-05,0.1419841353506794,4362.381014599434,2.0,4.743697900762597e-07,2.75e-06,0.0437154646258726,0.006691730366028,0.0005312636554033,0.0003007028238484,2.0248746200963463e-05,2.494337534684424,False
142,4,2.712819074449957e-05,0.1127722167851646,22772.79685081871,1.0,4.719391726074705e-07,2.75e-06,0.0497188208377612,0.0060899420086633,0.0005025705902888,0.0003181312540923,3.218104600006018e-05,2.4962239913439523,False
234,0,0.0003415033931087,0.2609287957589008,16709.002483551565,1.0,4.550038168416119e-07,2.75e-06,0.0200022200003284,0.008121936947574,0.0061377224572646,0.0002041632450585,4.526003164598225e-05,2.497414271485605,False
200,4,1.4361220615881353e-05,0.0573067425976863,11638.101090094302,2.0,4.723079817480648e-07,2.75e-06,0.0416259727186612,0.0068904262347965,0.0004964231591158,0.0002804659719818,2.6509496684479803e-05,2.4981641512322823,False
449,3,3.883863609131824e-05,0.24369882246515,23727.72977451075,2.0,4.8200619617651e-07,2.75e-06,0.048732566998042,0.0062201835992808,0.0004937215024962,0.0003030254365903,3.21493314595205e-05,2.5006406122669174,False
1,1,8.359486546922644e-06,0.1583644478718614,12199.416556929804,1.0,4.783864980398098e-07,2.75e-06,0.0505555771297611,0.0060155886343801,0.0005111543837146,0.0003304904690718,3.171204054821743e-05,2.5008769003135205,False
462,0,0.0002785733272011,0.1857980057986293,17099.729600272978,1.0,4.640707808912546e-07,2.75e-06,0.0272005043247495,0.007838596075534,0.0057561233643632,0.0001460375977661,4.20064326796476e-05,2.5009468840566824,False
